[Sat Jan 18 10:20:02.623620 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  10. Symfony\\Bundle\\TwigBundle\\Debug\\TimedTwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\TwigEngine.php:99
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  11. Symfony\\Bundle\\TwigBundle\\TwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\Debug\\TimedTwigEngine.php:52
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  12. Symfony\\Bridge\\Twig\\TwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\TwigEngine.php:74
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  13. Symfony\\Bridge\\Twig\\TwigEngine->load() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bridge\\Twig\\TwigEngine.php:50
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  14. Twig_Environment->loadTemplate() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bridge\\Twig\\TwigEngine.php:126
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  15. Twig_Environment->isTemplateFresh() C:\\htdocs\\symfony\\curso-symfony\\app\\cache\\dev\\classes.php:4776
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  16. Twig_Loader_Filesystem->isFresh() C:\\htdocs\\symfony\\curso-symfony\\app\\cache\\dev\\classes.php:4795
[Sat Jan 18 10:20:02.624622 2014] [:error] [pid 1328:tid 1668] [client 127.0.0.1:50015] PHP  17. filemtime() C:\\htdocs\\symfony\\curso-symfony\\vendor\\twig\\twig\\lib\\Twig\\Loader\\Filesystem.php:165
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP Warning:  filemtime(): stat failed for /var/www/symcurs.dev/src/Acme/DemoBundle/Resources/views/Welcome/index.html.twig in C:\\htdocs\\symfony\\curso-symfony\\vendor\\twig\\twig\\lib\\Twig\\Loader\\Filesystem.php on line 165
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP Stack trace:
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   1. {main}() C:\\htdocs\\symfony\\curso-symfony\\web\\app_dev.php:0
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   2. Symfony\\Component\\HttpKernel\\Kernel->handle() C:\\htdocs\\symfony\\curso-symfony\\web\\app_dev.php:28
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   3. Symfony\\Component\\HttpKernel\\DependencyInjection\\ContainerAwareHttpKernel->handle() C:\\htdocs\\symfony\\curso-symfony\\app\\bootstrap.php.cache:2303
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   4. Symfony\\Component\\HttpKernel\\HttpKernel->handle() C:\\htdocs\\symfony\\curso-symfony\\app\\bootstrap.php.cache:3022
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   5. Symfony\\Component\\HttpKernel\\HttpKernel->handleRaw() C:\\htdocs\\symfony\\curso-symfony\\app\\bootstrap.php.cache:2883
[Sat Jan 18 10:20:18.462843 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   6. call_user_func_array() C:\\htdocs\\symfony\\curso-symfony\\app\\bootstrap.php.cache:2911
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   7. Acme\\DemoBundle\\Controller\\WelcomeController->indexAction() C:\\htdocs\\symfony\\curso-symfony\\app\\bootstrap.php.cache:2911
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   8. Symfony\\Bundle\\FrameworkBundle\\Controller\\Controller->render() C:\\htdocs\\symfony\\curso-symfony\\src\\Acme\\DemoBundle\\Controller\\WelcomeController.php:16
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP   9. Symfony\\Bundle\\TwigBundle\\TwigEngine->renderResponse() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\FrameworkBundle\\Controller\\Controller.php:106
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  10. Symfony\\Bundle\\TwigBundle\\Debug\\TimedTwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\TwigEngine.php:99
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  11. Symfony\\Bundle\\TwigBundle\\TwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\Debug\\TimedTwigEngine.php:52
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  12. Symfony\\Bridge\\Twig\\TwigEngine->render() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bundle\\TwigBundle\\TwigEngine.php:74
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  13. Symfony\\Bridge\\Twig\\TwigEngine->load() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bridge\\Twig\\TwigEngine.php:50
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  14. Twig_Environment->loadTemplate() C:\\htdocs\\symfony\\curso-symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Bridge\\Twig\\TwigEngine.php:126
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  15. Twig_Environment->isTemplateFresh() C:\\htdocs\\symfony\\curso-symfony\\app\\cache\\dev\\classes.php:4776
[Sat Jan 18 10:20:18.463844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  16. Twig_Loader_Filesystem->isFresh() C:\\htdocs\\symfony\\curso-symfony\\app\\cache\\dev\\classes.php:4795
[Sat Jan 18 10:20:18.464844 2014] [:error] [pid 1328:tid 1672] [client 127.0.0.1:50016] PHP  17. filemtime() C:\\htdocs\\symfony\\curso-symfony\\vendor\\twig\\twig\\lib\\Twig\\Loader\\Filesystem.php:165
[Sat Jan 18 10:20:29.646767 2014] [:error] [pid 1328:tid 1664] [client 127.0.0.1:50017] PHP Warning:  filemtime(): stat failed for /var/www/symcurs.dev/src/Acme/DemoBundle/Resources/views/Welcome/index.html.twig in C:\\htdocs\\symfony\\curso-symfony\\vendor\\twig\\twig\\lib\\Twig\\Loader\\Filesystem.php on line 165
[Sat Jan 18 10:20:29.646767 2014] [:error] [pid 1328:tid 1664] [client 127.0.0.1:50017] PHP Stack trace:
